Game ID,Outcome,Team,GP,MP,GS,Goals,Shots,Shots.per.90,Shot.Accuracy,Shot.GK.Stop,Shot.Def.Stop,Shot.Miss,Shots.Blocked,Shot.Pressed,Pct.Shots.Pressed,A6.Shots,A18.Shots,A3L.Shots,A3C.Shots,A3R.Shots,Far.Shots,Assists,Key.Passes,Key.Assists,Second.Assists,Assists.per.90,Key.Passes.per.90,Big.Chances,Big.Chances.per.90,BC.Scored,BC.Conversion.Pct,BC.SOG,BC.Shot.Miss,BC.Dispossess,BC.Created,BC.Lost,Pass.Comp,Pass.Att,Pass.Att.per.90,Pass.Comp.Pct,opPass.Comp,opPass.Att,opPass.Att.per.90,opPass.Comp.Pct,opPPass.Comp,opPPass.Att,opPPass.Att.per.90,opPPass.Comp.Pct,Pct.opPass.Pressed,rFreq.Pass.Fwd,rFreq.Pass.Side,rFreq.Pass.Back,fwPass.Comp,fwPass.Att,fwPass.Att.per.90,fwPass.Comp.Pct,sPass.Comp,sPass.Att,sPass.Att.per.90,sPass.Comp.Pct,bPass.Comp,bPass.Att,bPass.Att.per.90,bPass.Comp.Pct,rFreq.A3.Passes,rFreq.M3.Passes,rFreq.D3.Passes,A3Pass.Comp,A3Pass.Att,A3Pass.Att.per.90,A3Pass.Comp.Pct,M3Pass.Comp,M3Pass.Att,M3Pass.Att.per.90,M3Pass.Comp.Pct,D3Pass.Comp,D3Pass.Att,D3Pass.Att.per.90,D3Pass.Comp.Pct,rFreq.A3.opPasses,rFreq.M3.opPasses,rFreq.D3.opPasses,A3opPass.Comp,A3opPass.Att,A3opPass.Att.per.90,A3opPass.Comp.Pct,M3opPass.Comp,M3opPass.Att,M3opPass.Att.per.90,M3opPass.Comp.Pct,D3opPass.Comp,D3opPass.Att,D3opPass.Att.per.90,D3opPass.Comp.Pct,Pass.Comp.D3toD3,Pass.Comp.D3toM3,Pass.Comp.D3toA3,Pass.Comp.M3toD3,Pass.Comp.M3toM3,Pass.Comp.M3toA3,Pass.Comp.A3toD3,Pass.Comp.A3toM3,Pass.Comp.A3toA3,rFreq.opPass.Fwd,rFreq.opPass.Side,rFreq.opPass.Back,fwopPass.Comp,fwopPass.Att,fwopPass.Att.per.90,fwopPass.Comp.Pct,sopPass.Comp,sopPass.Att,sopPass.Att.per.90,sopPass.Comp.Pct,bopPass.Comp,bopPass.Att,bopPass.Att.per.90,bopPass.Comp.Pct,Pct.Passes.Pressed,PPass.Comp,PPass.Att,PPass.Att.per.90,PPass.Comp.Pct,rFreq.PPass.Fwd,rFreq.PPass.Side,rFreq.PPass.Back,fwPPass.Comp,fwPPass.Att,fwPPass.Att.per.90,fwPPass.Comp.Pct,sPPass.Comp,sPPass.Att,sPPass.Att.per.90,sPPass.Comp.Pct,bPPass.Comp,bPPass.Att,bPPass.Att.per.90,bPPass.Comp.Pct,Cross.Comp,Cross.Att,Cross.Att.per.90,Cross.Att.per.opPass,Cross.Comp.Pct,Corner.Crosses,Deep.Crosses,Launch.Comp,Launch.Att,Launch.Att.per.90,Launch.Att.per.Pass,Launch.Comp.Pct,Through.Comp,Through.Att,Through.Att.per.90,Through.Att.per.Pass,Through.Att.per.opPass,Through.Comp.Pct,Throw.In.Comp,Throw.In.Att,Throw.In.Att.per.90,Throw.In.Att.per.Pass,Throw.In.Comp.Pct,Corner.Kicks.Completed,Corner.Kicks.Taken,CK.Comp.Pct,CK.Assist,CK.Key.Pass,FK.Pass.Comp,FK.Pass.Att,FK.Pass.Comp.Pct,FK.Assist,FK.Key.Pass,FK.Shot,FK.Scored,Free.Kicks.Taken,Take.Ons,Take.Ons.per.90,TO.Won,TO.Lost,TO.Win.Pct,Dispossessed,Lost.Touches,All.Possessions.Disrupted,Poss.Disrupted.per.90,Aerial.Duels,Aerial.Duels.per.90,AD.Won,AD.Lost,AD.Win.Pct,Tackles,Dispossesses,All.Opp.Poss.Disrupted,Opp.Poss.Disrupted.per.90,Dribbled,Dribbled.per.90,Press.Opp,Challenge.Opp,Recoveries,Recoveries.per.90,Def.Recoveries,Poss.Recoveries,Interceptions,Int.per.90,Int.per.OP.Pass,Blocks,Blocks.per.90,Clearances,Clearances.per.90,Ball.Shields,Offsides,Fouls.Won,Fouls.Conceded,Yellow.Cards,Red.Cards,Penalties.Won,Penalties.Conceded,E.to.Goals,OG,E.to.Big.Chances,BC.Stopped,Saves,Goals.Allowed,GK.SOG.Faced,GperSOG,BC.SOG.Faced,BC.Saves,BC.Goals.Allowed,GperBCSOG,High.Balls.Faced,HB.Won,HB.Lost,HB.Caught,HB.Punched,HB.Parried,HB.Collected,HB.Fouls.Won,Crosses.Faced,Crosses.Won,Crosses.Lost,Corner.Kicks.Faced,CKs.Won,CKs.Lost,Free.Kicks.Faced,FKs.Won,FKs.Lost,no,Smothers.Won,Smothers.Lost,GK.Overall.Pass.Comp,GK.Overall.Pass.Att,GK.Overall.Pass.Comp.Pct,GK.Throw.Comp,GK.Throw.Att,GK.Throw.Comp.Pct,GK.Drop.Kick.Comp,GK.Drop.Kick.Att,GK.Drop.Kick.Comp.Pct,GKFK.Comp,GKFK.Att,GKFK.Comp.Pct
LYON.PSG.020516,1,LYON,13,1047,11,0,13,NA,0.538461538,7,0,6,ND,4,0.307692308,1,3,2,4,1,0,0,3,0,0,NA,NA,2,NA,0,0,2,0,0,0,0,542,621,NA,0.872785829,513,582,NA,0.881443299,199,226,235.0115161,9.542372713,,,,,254,308,NA,0.824675325,121,138,NA,0.876811594,167,175,NA,0.954285714,,,,32,43,45.24479545,6.743939394,135,148,145.6000447,10.36755952,21,22,20.99229782,6.833333333,,,,29,37,38.80962215,7.016666667,131,144,141.6603784,10.36212474,21,22,20.99229782,6.833333333,11,10,0,0,116,17,1,6,25,,,,237,285,NA,0.831578947,113,126,NA,0.896825397,160,168,NA,0.952380952,,199,226,NA,0.880530973,3.899538129,2.244066256,4.856395615,70,84,NA,0.833333333,35,42,NA,0.833333333,94,100,NA,0.94,4,11,NA,NA,0.363636364,10,1,20,44,NA,NA,0.454545455,1,5,NA,NA,NA,0.2,18,19,NA,NA,0.947368421,2,6,0.333333333,0,0,6,10,0.6,0,0,3,0,13,40,NA,9,31,0.225,5,9,45,NA,52,NA,31,21,0.596153846,13,0,13,NA,5,NA,151,47,74,NA,36,38,14,NA,NA,21,NA,7,NA,1,1,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,18,23,0.782608696,3,4,0.75,0,0,NA,4,5,0.8
LYON.PSG.020517,1,PSG,12,1046,11,0,1,NA,0,0,0,1,ND,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,211,290,NA,0.727586207,185,251,NA,0.737051793,122,158,163.6419726,9.303112372,,,,,122,189,NA,0.645502646,28,36,NA,0.777777778,61,65,NA,0.938461538,,,,13,18,18.18111455,5.416666667,43,55,53.60990712,7.325577201,21,31,29.36842105,6.978354978,,,,13,18,18.18111455,5.416666667,42,52,50.76780186,7.537698413,19,27,25.57894737,7.041666667,10,11,0,4,36,3,1,1,11,,,,97,146,NA,0.664383562,26,34,NA,0.764705882,58,62,NA,0.935483871,,122,159,NA,0.767295597,7.082154304,1.896608875,3.021236822,60,89,NA,0.674157303,20,26,NA,0.769230769,42,44,NA,0.954545455,3,7,NA,NA,0.428571429,7,0,8,26,NA,NA,0.307692308,4,6,NA,NA,NA,0.666666667,11,19,NA,NA,0.578947368,2,2,1,0,0,3,5,0.6,0,0,0,0,5,18,NA,5,13,0.277777778,3,6,22,NA,51,NA,20,31,0.392156863,32,0,32,NA,10,NA,187,83,45,NA,31,14,16,NA,NA,16,NA,29,NA,0,8,12,18,0,0,0,0,0,0,0,4,8,0,7,0,3,3,0,0,5,5,0,1,3,2,0,0,0,1,1,0,2,2,0,0,0,0,0,0,22,37,0.594594595,8,9,0.888888889,2,4,0.5,4,11,0.363636364
ENG.FRA.030916,1,ENG,14,1046,11,0,7,NA,0.285714286,2,0,5,ND,4,0.571428571,0,1,0,4,0,0,0,2,0,0,NA,NA,2,NA,0,0,1,1,0,0,0,234,375,NA,0.624,217,337,NA,0.643916914,83,119,152.1224871,8.87671789,,,,,132,256,NA,0.515625,44,59,NA,0.745762712,58,60,NA,0.966666667,,,,0,1,0.947368421,0,0,0,0,0,0,0,0,0,,,,0,1,0.947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,117,214,NA,0.546728972,41,54,NA,0.759259259,57,59,NA,0.966101695,,83,119,NA,0.697478992,8.815972998,2.660938082,2.523088921,42,70,NA,0.6,15,22,NA,0.681818182,26,27,NA,0.962962963,3,9,NA,NA,0.333333333,9,0,15,51,NA,NA,0.294117647,15,29,NA,NA,NA,0.517241379,15,26,NA,NA,0.576923077,0,1,0,0,0,2,8,0.25,0,0,1,0,9,23,NA,14,9,0.608695652,13,16,38,NA,88,NA,43,45,0.488636364,27,5,32,NA,15,NA,168,58,108,NA,62,45,26,NA,NA,31,NA,20,NA,1,3,8,12,0,0,0,0,0,0,1,1,4,0,4,0,2,2,0,0,2,2,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8,26,0.307692308,0,0,NA,0,3,0,3,12,0.25
ENG.FRA.030916,1,FRA,15,1045,11,0,11,NA,0.363636364,3,1,7,ND,3,0.272727273,0,5,0,3,0,0,0,4,0,0,NA,NA,4,NA,0,0,2,1,1,0,0,276,384,NA,0.71875,254,352,NA,0.721590909,116,156,193.6458576,10.4114726,,,,,151,239,NA,0.631799163,52,68,NA,0.764705882,73,77,NA,0.948051948,,,,0,0,0,0,6,6,6.579683474,5,0,0,0,0,,,,0,0,0,0,6,6,6.579683474,5,0,0,0,0,0,0,0,0,2,1,0,0,0,,,,137,212,NA,0.646226415,46,60,NA,0.766666667,70,74,NA,0.945945946,,116,156,NA,0.743589744,8.351485769,2.586992174,3.061522056,56,86,NA,0.651162791,24,31,NA,0.774193548,36,39,NA,0.923076923,2,8,NA,NA,0.25,6,2,17,54,NA,NA,0.314814815,18,25,NA,NA,NA,0.72,9,11,NA,NA,0.818181818,3,5,0.6,0,0,5,10,0.5,0,0,0,0,10,23,NA,18,5,0.782608696,21,27,53,NA,87,NA,35,52,0.402298851,16,2,18,NA,12,NA,129,43,114,NA,79,35,22,NA,NA,42,NA,32,NA,1,6,12,8,0,0,0,0,0,0,0,0,2,0,2,0,1,1,0,0,4,4,0,1,4,0,0,0,0,2,2,0,1,1,0,1,1,0,0,1,18,30,0.6,5,6,0.833333333,0,0,NA,2,10,0.2
ENG.GER.030616,1,ENG,15,1058,11,1,6,NA,0.333333333,1,0,4,ND,2,0.333333333,1,2,0,3,0,0,1,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,137,202,NA,0.678217822,97,149,NA,0.651006711,67,94,123.1055538,9.523737374,,,,,76,130,NA,0.584615385,29,37,NA,0.783783784,32,35,NA,0.914285714,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,41,79,NA,0.518987342,22,29,NA,0.75862069,31,34,NA,0.911764706,,67,94,NA,0.712765957,7.68982684,2.88982684,3.42034632,26,47,NA,0.553191489,13,17,NA,0.764705882,28,30,NA,0.933333333,3,5,NA,NA,0.6,4,1,10,34,NA,NA,0.294117647,3,7,NA,NA,NA,0.428571429,25,33,NA,NA,0.757575758,0,0,NA,0,0,11,15,0.733333333,0,0,0,0,15,13,NA,7,6,0.538461538,16,8,30,NA,74,NA,32,42,0.432432432,14,16,30,NA,26,NA,245,48,51,NA,37,14,10,NA,NA,36,NA,46,NA,3,0,15,16,2,0,0,2,3,3,0,0,5,2,7,0.285714286,0,0,0,0,3,2,1,0.666666667,2,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,11,21,0.523809524,4,4,1,0,1,0,4,8,0.5
ENG.GER.030617,1,GER,17,1061,11,1,12,NA,0.583333333,5,1,5,ND,2,0.166666667,0,7,0,4,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,368,444,NA,0.828828829,323,384,NA,0.841145833,223,253,370.0782864,15.0162607,,,,,161,216,NA,0.74537037,113,129,NA,0.875968992,94,99,NA,0.949494949,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,137,179,NA,0.765363128,94,106,NA,0.886792453,88,92,NA,0.956521739,,224,254,NA,0.881889764,8.02962788,4.385068621,4.585303499,88,107,NA,0.822429907,60,69,NA,0.869565217,76,78,NA,0.974358974,8,12,NA,NA,0.666666667,11,1,14,33,NA,NA,0.424242424,6,12,NA,NA,NA,0.5,30,37,NA,NA,0.810810811,3,5,0.6,0,0,6,10,0.6,0,0,1,0,11,39,NA,26,13,0.666666667,20,9,42,NA,74,NA,38,36,0.513513514,8,12,20,NA,7,NA,102,19,83,NA,42,39,2,NA,NA,21,NA,18,NA,2,6,13,12,3,0,2,0,0,0,0,0,1,1,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,35,0.8,4,4,1,2,4,0.5,4,7,0.571428571
US.RUS.040617,,USA,17,1062,11,4,34,NA,0.441176471,4,0,19,7,21,0.617647059,,,,,,,3,3,1,0,NA,NA,3,NA,1,0,0,2,0,0,0,412,529,NA,0.778827977,370,481,NA,0.769230769,,,,,,,,,206,274,NA,0.751824818,122,164,NA,0.743902439,84,91,NA,0.923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,254,NA,0.736220472,104,141,NA,0.737588652,79,86,NA,0.918604651,,232,283,NA,0.819787986,8.439436664,4.89008739,3.670475945,102,133,NA,0.766917293,71,88,NA,0.806818182,59,62,NA,0.951612903,8,21,NA,NA,0.380952381,,,6,11,NA,NA,0.545454545,6,16,NA,NA,NA,0.375,18,20,NA,NA,0.9,11,15,0.733333333,1,0,9,9,1,0,0,1,0,10,69,NA,58,11,0.84057971,6,18,35,NA,30,NA,26,4,0.866666667,13,7,20,NA,3,NA,126,25,111,NA,64,44,10,NA,NA,17,NA,22,NA,0,,19,9,1,0,1,0,,,,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,16,16,1,3,3,1,0,0,NA,1,1,1
US.RUS.040617,,RUS,14,1059,11,0,4,NA,0.5,1,0,2,1,2,0.5,,,,,,,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,133,224,NA,0.59375,93,170,NA,0.547058824,,,,,,,,,74,150,NA,0.493333333,17,29,NA,0.586206897,42,45,NA,0.933333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,111,NA,0.414414414,10,19,NA,0.526315789,37,40,NA,0.925,,62,101,NA,0.613861386,7.420562771,1.328246753,4.251190476,29,60,NA,0.483333333,5,11,NA,0.454545455,29,31,NA,0.935483871,0,4,NA,NA,0,,,30,61,NA,NA,0.491803279,0,2,NA,NA,NA,0,18,19,NA,NA,0.947368421,0,2,0,0,0,8,13,0.615384615,0,0,0,0,13,18,NA,8,10,0.444444444,7,12,29,NA,29,NA,4,25,0.137931034,13,6,19,NA,43,NA,381,38,77,NA,53,23,19,NA,NA,34,NA,21,NA,0,,10,17,3,0,0,1,,,,,4,3,7,0.428571429,1,0,1,1,6,6,0,6,0,0,0,0,3,3,0,1,1,0,0,0,0,,0,0,28,41,0.682926829,0,0,NA,1,3,0.333333333,17,22,0.772727273
US.CAN.110917,,USA,16,1057,11,1,11,NA,0.636363636,3,0,4,3,7,0.636363636,,,,,,,0,1,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,280,384,NA,0.729166667,251,338,NA,0.74260355,,,,,,,,,144,229,NA,0.628820961,60,75,NA,0.8,76,80,NA,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,192,NA,0.630208333,58,70,NA,0.828571429,72,76,NA,0.947368421,,123,170,NA,0.723529412,9.943491231,2.900335775,3.156172994,52,90,NA,0.577777778,27,33,NA,0.818181818,44,47,NA,0.936170213,4,13,NA,NA,0.307692308,,,14,31,NA,NA,0.451612903,2,9,NA,NA,NA,0.222222222,18,24,NA,NA,0.75,1,4,0.25,0,0,4,7,0.571428571,0,1,1,0,8,23,NA,15,8,0.652173913,22,8,38,NA,68,NA,28,40,0.411764706,15,17,32,NA,11,NA,172,33,66,NA,48,16,24,NA,NA,26,NA,32,NA,0,,3,4,0,0,0,0,,,,,7,1,8,0.125,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,23,33,0.696969697,2,3,0.666666667,1,2,0.5,4,7,0.571428571
US.CAN.110917,,CAN,14,1058,11,1,17,NA,0.588235294,7,1,7,1,8,0.470588235,,,,,,,1,3,1,0,NA,NA,3,NA,1,0,0,2,0,0,0,241,349,NA,0.690544413,209,295,NA,0.708474576,,,,,,,,,135,223,NA,0.605381166,39,56,NA,0.696428571,67,70,NA,0.957142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,184,NA,0.619565217,32,45,NA,0.711111111,63,66,NA,0.954545455,,106,153,NA,0.692810458,7.679206521,2.056226794,4.264566685,56,94,NA,0.595744681,16,26,NA,0.615384615,34,35,NA,0.971428571,4,24,NA,NA,0.166666667,,,17,37,NA,NA,0.459459459,9,19,NA,NA,NA,0.473684211,22,29,NA,NA,0.75862069,2,5,0.4,0,0,3,10,0.3,0,0,0,0,10,21,NA,11,10,0.523809524,19,9,38,NA,67,NA,35,32,0.52238806,14,17,31,NA,15,NA,186,46,71,NA,44,27,29,NA,NA,15,NA,20,NA,2,,4,4,1,0,0,0,,,,,3,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
US.SWE.060817,,USA,16,1028,11,1,7,NA,0.857142857,3,0,1,2,3,0.428571429,,,,,,,1,1,0,0,NA,NA,1,NA,0,0,0,1,0,0,0,376,467,NA,0.805139186,332,414,NA,0.801932367,,,,,,,,,175,244,NA,0.717213115,98,113,NA,0.867256637,103,110,NA,0.936363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,200,NA,0.69,92,105,NA,0.876190476,102,109,NA,0.935779817,,180,234,NA,0.769230769,7.131700084,3.384177109,4.484122807,67,107,NA,0.626168224,45,56,NA,0.803571429,69,72,NA,0.958333333,1,13,NA,NA,0.076923077,,,23,37,NA,NA,0.621621622,5,13,NA,NA,NA,0.384615385,21,22,NA,NA,0.954545455,0,2,0,0,0,11,13,0.846153846,0,0,0,0,13,21,NA,19,2,0.904761905,11,24,37,NA,48,NA,21,27,0.4375,8,15,23,NA,7,NA,300,33,91,NA,73,16,16,NA,NA,34,NA,33,NA,0,,8,3,0,0,0,0,,,,,6,0,6,0,0,0,0,0,4,4,0,10,0,0,0,0,4,4,0,1,1,0,0,0,0,,3,0,32,40,0.8,3,3,1,2,3,0.666666667,11,14,0.785714286
US.SWE.060817,,SWE,16,1120,12,0,13,NA,0.769230769,6,0,3,4,8,0.615384615,,,,,,,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,360,493,NA,0.730223124,321,441,NA,0.727891156,,,,,,,,,176,269,NA,0.654275093,85,118,NA,0.720338983,99,106,NA,0.933962264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,250,NA,0.648,68,93,NA,0.731182796,91,98,NA,0.928571429,,184,264,NA,0.696969697,7.698577977,3.843024394,3.458397628,82,136,NA,0.602941176,43,64,NA,0.671875,59,64,NA,0.921875,1,29,NA,NA,0.034482759,,,15,35,NA,NA,0.428571429,3,6,NA,NA,NA,0.5,27,28,NA,NA,0.964285714,1,10,0.1,0,0,6,6,1,0,0,0,0,6,16,NA,9,7,0.5625,15,12,34,NA,45,NA,22,23,0.488888889,9,5,14,NA,14,NA,262,46,101,NA,65,36,16,NA,NA,22,NA,7,NA,0,,3,9,0,0,0,0,,,,,3,1,4,0.25,0,0,0,0,5,5,0,9,0,0,0,0,4,4,0,1,1,0,0,0,0,,2,0,23,27,0.851851852,4,4,1,0,1,0,1,3,0.333333333
US.NOR.061117,,USA,14,1166,12,1,11,NA,0.181818182,0,0,9,1,7,0.636363636,,,,,,,1,1,1,0,NA,NA,1,NA,1,0,0,0,0,0,0,309,399,NA,0.77443609,286,355,NA,0.805633803,,,,,,,,,165,233,NA,0.708154506,36,49,NA,0.734693878,108,117,NA,0.923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,197,NA,0.741116751,35,44,NA,0.795454545,105,114,NA,0.921052632,,128,163,NA,0.785276074,6.237960349,1.250809336,5.511230316,54,78,NA,0.692307692,16,20,NA,0.8,58,65,NA,0.892307692,3,16,NA,NA,0.1875,,,17,39,NA,NA,0.435897436,1,7,NA,NA,NA,0.142857143,11,14,NA,NA,0.785714286,1,4,0.25,0,0,5,8,0.625,0,0,0,0,8,24,NA,18,6,0.75,6,18,30,NA,51,NA,22,29,0.431372549,13,15,28,NA,24,NA,268,57,69,NA,42,27,12,NA,NA,27,NA,25,NA,0,,6,5,0,0,0,0,,,,,2,0,2,0,0,0,0,0,3,3,0,2,0,0,0,0,3,3,0,0,0,0,0,0,0,,0,0,10,24,0.416666667,2,2,1,0,4,0,7,17,0.411764706
US.NOR.061117,,NOR,15,1069,11,0,2,NA,1,1,0,0,1,0,0,,,,,,,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,327,434,NA,0.753456221,289,383,NA,0.754569191,,,,,,,,,172,244,NA,0.704918033,69,97,NA,0.711340206,86,93,NA,0.924731183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,214,NA,0.696261682,62,84,NA,0.738095238,78,85,NA,0.917647059,,160,213,NA,0.751173709,7.526377643,2.062768701,4.410853657,74,110,NA,0.672727273,27,40,NA,0.675,59,63,NA,0.936507937,3,27,NA,NA,0.111111111,,,15,36,NA,NA,0.416666667,8,12,NA,NA,NA,0.666666667,23,28,NA,NA,0.821428571,1,6,0.166666667,0,0,3,5,0.6,0,0,0,0,5,36,NA,23,13,0.638888889,14,12,39,NA,51,NA,29,22,0.568627451,3,8,11,NA,18,NA,206,32,82,NA,51,29,7,NA,NA,26,NA,23,NA,2,,5,7,0,0,0,0,,,,,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,19,21,0.904761905,4,4,1,0,0,NA,8,9,0.888888889
US.RUS.040917,,USA,17,1045,11,4,20,NA,0.8,7,0,4,5,10,0.5,,,,,,,3,7,3,1,NA,NA,6,NA,3,0.333333333,2,1,0,0,0,510,618,NA,0.825242718,470,565,NA,0.831858407,,,,,,,,,219,291,NA,0.75257732,156,185,NA,0.843243243,135,142,NA,0.950704225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,277,NA,0.758122744,139,160,NA,0.86875,121,128,NA,0.9453125,,260,320,NA,0.8125,7.916978658,3.899628902,4.18339244,103,143,NA,0.72027972,72,87,NA,0.827586207,85,90,NA,0.944444444,6,30,NA,NA,0.2,,,12,25,NA,NA,0.48,13,30,NA,NA,NA,0.433333333,23,25,NA,NA,0.92,8,15,0.533333333,0,0,6,10,0.6,0,1,0,0,10,45,NA,29,16,0.644444444,10,17,43,NA,35,NA,25,10,0.714285714,7,10,17,NA,4,NA,134,15,84,NA,52,30,14,NA,NA,11,NA,7,NA,1,,9,3,0,0,1,1,,,,,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,1,0,17,17,1,2,2,1,0,0,NA,2,2,1
US.RUS.040917,,RUS,16,1330,14,1,2,NA,1,0,0,0,1,1,0.5,,,,,,,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,115,193,NA,0.595854922,93,152,NA,0.611842105,,,,,,,,,61,132,NA,0.462121212,22,27,NA,0.814814815,32,34,NA,0.941176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,97,NA,0.453608247,18,22,NA,0.818181818,31,33,NA,0.939393939,,59,95,NA,0.621052632,9.63009768,2.900174825,3.469727495,23,55,NA,0.418181818,14,16,NA,0.875,22,24,NA,0.916666667,0,3,NA,NA,0,,,14,50,NA,NA,0.28,0,4,NA,NA,NA,0,13,15,NA,NA,0.866666667,0,1,0,0,0,4,8,0.5,0,0,0,0,8,11,NA,5,6,0.454545455,11,10,27,NA,32,NA,6,26,0.1875,19,6,25,NA,24,NA,390,45,54,NA,36,17,17,NA,NA,24,NA,32,NA,1,,3,8,1,0,1,1,,,,,7,4,11,0.363636364,5,2,3,0.6,12,11,1,6,0,0,0,1,8,7,1,4,4,0,1,1,0,,2,1,15,36,0.416666667,2,2,1,2,5,0.4,4,17,0.235294118
US.ENG.021315,,USA,14,1078,11,1,14,NA,0.928571429,7,0,1,5,11,0.785714286,,,,,,,1,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,522,633,NA,0.82464455,502,604,NA,0.831125828,,,,,,,,,255,343,NA,0.743440233,77,90,NA,0.855555556,190,200,NA,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,329,NA,0.741641337,77,88,NA,0.875,181,187,NA,0.967914439,,262,328,NA,0.798780488,7.129777985,1.149118019,4.721103996,105,158,NA,0.664556962,28,35,NA,0.8,129,135,NA,0.955555556,9,34,NA,NA,0.264705882,,,0,2,NA,NA,0,12,17,NA,NA,NA,0.705882353,12,12,NA,NA,1,4,10,0.4,0,0,2,4,0.5,0,0,1,0,5,9,NA,3,6,0.333333333,14,5,25,NA,41,NA,24,17,0.585365854,18,0,18,NA,1,NA,207,34,92,NA,56,36,14,NA,NA,40,NA,23,NA,0,,7,6,0,0,0,0,,,,,2,0,2,0,0,0,0,0,1,1,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,,1,0,6,8,0.75,1,1,1,0,0,NA,1,2,0.5
